place_id,name,cree_id,latitude,longitude,regular,premium,diesel,amenity,road,hamlet,city,county,state,ISO3166-2-lvl4,postcode
7176,ESTACION DE SERVICIO LA SIERRA SA DE CV,PL/4920/EXP/ES/2015,22.45851,-102.3446,22.99,24.49,23.29,Pemex,Supercarretera Guadalupe-Cosío,,,Cuauhtémoc,Zacatecas,MX-ZAC,
7177,SERVICIO APOLO SA DE CV,PL/3830/EXP/ES/2015,21.33853,-104.6368,22.5,23.37142058923129,25.65,PEMEX,A Santa María del Oro.,,,Santa María del Oro,Nayarit,MX-NAY,63832
7178,NACIONAL DE COMBUSTIBLES Y LUBRICANTES S.A. DE C.V,PL/3646/EXP/ES/2015,19.17079,-96.13499,21.39,23.19,23.09,,Avenida Miguel Alemán,,Veracruz,Municipio de Veracruz,Veracruz,MX-VER,91945
7179,"SERVICIO CIMOVI, S.A. DE C.V.",PL/4765/EXP/ES/2015,16.82667,-99.81287,21.35,22.91,22.69,,Carretera Cayaco-Puerto Marqués,,,Acapulco de Juárez,Guerrero,MX-GRO,39810
7180,SERVICIO LOS VENADOS SA DE CV,PL/4273/EXP/ES/2015,22.89437,-109.9396,21.39,23.39,22.937577935115712,,Calle Esponja,,Cabo San Lucas,Municipio de Los Cabos,Baja California Sur,MX-BCS,23456
7181,Servicio Pontevedra S.A. de C.V.,PL/4908/EXP/ES/2015,19.25631,-99.70343,21.49,23.79,23.59,Pemex,Calzada al Pacífico,,,Toluca,Estado de México,MX-MEX,50265
7182,"SERVICIO PROM, S.A. DE C.V.",PL/3290/EXP/ES/2015,19.92052,-96.83707,22.63,24.41,24.14,,,,,Misantla,Veracruz,MX-VER,91350
7183,GASOLINERA ROJI S.A. DE C.V.,PL/3325/EXP/ES/2015,18.8484,-97.09318,21.39,22.99,22.74,Pemex,Calle Sur 23,Empleados Moctezuma,,Orizaba,Veracruz,MX-VER,94320
7184,"COMBUSTIBLES Y DERIVADOS JM, S.A. DE C.V.",PL/4810/EXP/ES/2015,17.55305,-92.94746,21.02,22.46,22.08,Del Aguila,Boulevar Francisco Trujillo,,,Teapa,Tabasco,MX-TAB,
7185,"Servicio Idio Puerta, S.A. de C.V. ",PL/4184/EXP/ES/2015,19.67981,-98.90044,21.78,23.51,22.89,Servicio IDIO PUERTA EST. 5207,MEX 132,,,Teotihuacán,Estado de México,MX-MEX,55845
7186,GASOLINERA MADERO SA DE CV,PL/4465/EXP/ES/2015,23.02484,-102.7579,22.25,23.65,22.75,Pemex,Carretera Enrique Estrada-Fresnillo,,,General Enrique Estrada,Zacatecas,MX-ZAC,
7187,PETRO FUELS ZACATAL SA DE CV,PL/3951/EXP/ES/2015,25.54151,-100.0089,20.99,23.09,22.29,,,San Bartolo (Puerto Rico),,Cadereyta Jiménez,Nuevo León,MX-NLE,67450
7188,"GRUPO PARRILLA, S.A. DE C.V.",PL/3780/EXP/ES/2015,17.99297,-92.91006,20.79,22.59,22.29,,Calle Laguna de las ilusiones,,Villahermosa,Centro,Tabasco,MX-TAB,86069
7189,ISIDRO RAMOS ALDABA,PL/3879/EXP/ES/2015,29.87503,-107.4834,21.91,24.3,22.99,Pemex E07822,Carretera Nuevo Casas Grandes-Buenaventura,,,Buenaventura,Chihuahua,MX-CHH,31890
7190,"OPERADORA GASOIL, S.A. DE C.V.",PL/4928/EXP/ES/2015,19.37735,-98.94219,22.25,24.17,23.59,Pemex,Carretera México-Texcoco,,,La Paz,Estado de México,MX-MEX,56520
7191,OPERADORA DE COMBUSTIBLES LA SOLEDAD SA DE CV,PL/4783/EXP/ES/2015,17.23985,-96.82922,22.1,23.7,23.9,,MEX 190,,,Magdalena Apasco,Oaxaca,MX-OAX,68236
7192,AUTO SERVICIO SAN CARLOS S. DE R.L. DE C.V.,PL/4893/EXP/ES/2015,32.65098,-115.4239,22.97,23.97,22.937577935115712,Pemex,Prolongación Río Presidio,,Mexicali,,Baja California,MX-BCN,21000
7193,SERVICIO INCHAMACUARO S.A. DE C.V.,PL/4702/EXP/ES/2015,20.06917,-100.8224,20.75,22.55,22.45,,Carretera Salvatierra-Acámbaro,,,Acámbaro,Guanajuato,MX-GUA,38747
7194,Operadora de Hidro. S.A. de C.V.,PL/4959/EXP/ES/2015,23.07616,-109.7062,22.11,23.31,22.937577935115712,,Calle Dante,,San José del Cabo,Municipio de Los Cabos,Baja California Sur,MX-BCS,23401
7195,MANUEL ENRIQUE ARCE MOGUEL,PL/3305/EXP/ES/2015,16.23737,-93.89495,21.91,23.47,22.937577935115712,,Boulevard José Castillo Tielmans,,,Arriaga,Chiapas,MX-CHP,30450
7196,"ESTACION PIRU, S.A. DE C.V.",PL/3988/EXP/ES/2015,29.13342,-110.9932,20.99,24.49,22.937577935115712,,Avenida Pueblo de Alamos,,Hermosillo,Hermosillo,Sonora,MX-SON,83106
7197,Servicio Alexandre SA de CV,PL/3410/EXP/ES/2015,19.5294,-99.2085,21.25,23.75,22.49,G500,Avenida Via Gustavo Baz,,Tlalnepantla,Tlalnepantla de Baz,Estado de México,MX-MEX,54060
7198,"COMERCIALIZADORA DE COMBUSTIBLES TAMAULIPECA, S.A. DE C.V.",PL/3854/EXP/ES/2015,22.74957,-98.96143,21.8,23.37142058923129,22.937577935115712,,,,Ciudad Mante,El Mante,Tamaulipas,MX-TAM,89800
7199,SERVICIO DE GASOLINERIA LEPACABA SA DE CV,PL/4264/EXP/ES/2015,22.38155,-97.91441,20.5,22.9,21.99,Pemex,Calle 15,,,Altamira,Tamaulipas,MX-TAM,89600
7200,SUPER SERVICIO COSAMALOAPAN SA DE CV,PL/3922/EXP/ES/2015,17.75239,-95.06206,20.09,21.89,21.59,,,Cuauhtémoc,,San Juan Evangelista,Veracruz,MX-VER,
7201,MULTISERVICIOS SENDERO SA DE CV,PL/3771/EXP/ES/2015,26.5244,-100.1679,22.28,24.65,23.28,,Calle Gaspar Ibarra,,,,Nuevo León,MX-NLE,65270
7202,CORPORATIVO TILZAPOTLA S.A. DE C.V.,PL/3407/EXP/ES/2015,18.50327,-99.27949,21.25,22.89,22.69,,MOR 6,,,Puente de Ixtla,Morelos,MX-MOR,
7203,"Estación de Servicios Las Palmas, S.A. de C.V.",PL/4463/EXP/ES/2015,21.0461,-89.6452,21.99,23.29,23.79,La Gas,Anillo Periférico Licenciado Manuel Berzunza,,Mérida,Mérida,Yucatán,MX-YUC,97300
7204,"COMERCIALIZADORA DE INSUMOS, PRODUCTOS Y SERVICIOS AGROPECUARIOS, S.A. DE C.V.",PL/4004/EXP/ES/2015,25.50673,-98.07906,21.430554062598798,23.37142058923129,18.79,,,General Pedro Ochoa,,Municipio de Río Bravo,Tamaulipas,MX-TAM,
7205,Servicio Auditorio,PL/3672/EXP/ES/2015,20.5872,-100.3771,21.29,23.65,22.937577935115712,El Mil Amores,Avenida Constituyentes,,Santiago de Querétaro,Municipio de Querétaro,Querétaro,MX-QUE,76040
7206,COMBUSTIBLES SEGO S.A. DE C.V.,PL/4969/EXP/ES/2015,27.73599,-107.3825,23.33,24.15,23.98,,,,,Bocoyna,Chihuahua,MX-CHH,
7207,SERVICIO ATOCHA S.A. de C.V.,PL/4402/EXP/ES/2015,23.15214,-102.8484,21.95,24.05,23.05,,Carretera Fresnillo-Enrique Estrada,,Fresnillo,Fresnillo,Zacatecas,MX-ZAC,99000
7208,JOSE RAUL CERVANTES LOPEZ,PL/4369/EXP/ES/2015,19.28881,-97.69137,20.49,22.29,21.99,,Carretera Amozoc Oriental,,,El Carmen Tequexquitla,Tlaxcala,MX-TLA,
7209,COMBUSTIBLES CASTILLA SA DE CV,PL/3931/EXP/ES/2015,21.93246,-100.0183,21.15,23.15,22.95,,,,,Ciudad Fernández,San Luis Potosí,MX-SLP,79650
7210,"PETROTANQUES, S.A. DE C.V.",PL/3845/EXP/ES/2015,29.32067,-100.9554,12.74,14.7,22.937577935115712,Pemex,Calle Monclova,,Ciudad Acuña,Municipio de Acuña,Coahuila,MX-COA,26230
7211,JOSE RAUL PUENTE CORDOVA ,PL/3935/EXP/ES/2015,23.816,-100.7165,22.9,23.95,23.9,Pemex,Avenida Flores Magón,,,Cedral,San Luis Potosí,MX-SLP,
7212,"PRONTOGAS, S.A. DE C.V.",PL/4643/EXP/ES/2015,28.61752,-106.0313,21.89,23.93,22.937577935115712,Pemex E06957,Avenida Nueva España,,Chihuahua,Municipio de Chihuahua,Chihuahua,MX-CHH,31063
7213,Gasolineria Ixtapan SA de CV,PL/3657/EXP/ES/2015,18.842,-99.67507,21.95,23.75,23.15,,Calle Vicente Guerrero,,,Ixtapan de la Sal,Estado de México,MX-MEX,51900
7214,"COMERCIALIZADORA DE COMBUSTIBLES TAMAULIPECA, S.A. DE C.V.",PL/3850/EXP/ES/2015,22.74502,-98.9764,21.8,23.79,23.39,,Boulevard Enrique Cárdenas González,,Ciudad Mante,El Mante,Tamaulipas,MX-TAM,89800
7215,Superservicio Carretero S.A. de C.V.,PL/4905/EXP/ES/2015,19.28991,-99.43756,21.99,23.69,22.69,G500,Carretera México - Toluca,,,Ocoyoacac,Estado de México,MX-MEX,52755
7216,"SERVICIO LOS PIRULES, S.A. DE C.V. ",PL/4010/EXP/ES/2015,22.35616,-102.2939,21.76,24.41,22.85,Pemex,Supercarretera Aguascalientes-Zacatecas,,,Cosío,Aguascalientes,MX-AGU,20460
7217,"OPERADORA RIO COLORADO, S. DE R.L. DE C.V.",PL/4677/EXP/ES/2015,32.48474,-114.7853,17.99,20.19,22.937577935115712,PEMEX,Avenida Álvaro Obregón,,San Luis Río Colorado,San Luis Río Colorado,Sonora,MX-SON,83400
7218,CIG Gasolinera BQ SA de CV,PL/3376/EXP/ES/2015,20.62943,-100.4655,20.29,22.99,22.99,,Calle Montes Verdes,,Santiago de Querétaro,Municipio de Querétaro,Querétaro,MX-QUE,76115
7219,ORSAN DEL NORTE S.A. DE C.V.,PL/4279/EXP/ES/2015,25.68595,-100.3337,23.25,25.75,22.937577935115712,Mobil,Calzada Francisco I. Madero,,Monterrey,Monterrey,Nuevo León,MX-NLE,64480
7220,SUPER SERVICIO RAMOS S DE RL DE CV,PL/4379/EXP/ES/2015,30.6321,-110.9675,22.19,24.64,22.937577935115712,,Calle Jesús Arellano,,,Magdalena,Sonora,MX-SON,
7221,ROBERTO LOPEZ OROZCO,PL/3839/EXP/ES/2015,21.522,-103.4066,20.99,22.99,22.35,,Carretera Tesistán-Malpaso,,,Santa María de la Paz,Zacatecas,MX-ZAC,
7222,"COMBUSTIBLES DE YUCATAN, S.A. DE C.V.",PL/4025/EXP/ES/2015,20.97049,-89.56488,21.99,23.29,23.79,5589,Calle 51 Diagonal,,Mérida,Mérida,Yucatán,MX-YUC,97166
7223,"Servicio Rosamorada, S.A. De C.V.",PL/3242/EXP/ES/2015,22.12116,-105.1349,21.89,23.37142058923129,23.49,,Rosamorada - San Juan Bautista,,,Rosamorada,Nayarit,MX-NAY,
7224,SERVICIO OASIS SA DE CV,PL/3322/EXP/ES/2015,31.73435,-106.4783,16.79,23.37142058923129,21.08,Pemex E01202,Calle 20 De Noviembre,,Ciudad Juárez,Municipio de Juárez,Chihuahua,MX-CHH,32040
7225,SINERGIA DE ENERGETICOS S.A. DE C.V. ,PL/4936/EXP/ES/2015,19.07051,-98.31369,21.49,23.79,23.09,Shell,Avenida 12 Poniente,,,San Pedro Cholula,Puebla,MX-PUE,72760
7226,"SERVICIO QUIJADA, S.A. DE C.V.",PL/3999/EXP/ES/2015,26.8383,-109.6415,22.31,24.55,23.47,PEMEX,Avenida Cozumel,,,Huatabampo,Sonora,MX-SON,85910
7227,COMBUSTIBLES Y SERVICIOS  ESMERALDA SA DE CV,PL/3219/EXP/ES/2015,18.88548,-96.9633,21.29,22.69,22.69,,Avenida Treinta y Siete,,,Córdoba,Veracruz,MX-VER,94557
7228,SERVICOMBUSTIBLES KANASIN S.A. DE C.V.,PL/3363/EXP/ES/2015,20.9339,-89.57819,20.99,21.99,21.99,PEMEX,Calle 61,,Kanasín,Kanasín,Yucatán,MX-YUC,97198
7229,"SERVICIO ZACUALTIPAN, S.A. DE C.V.",PL/4270/EXP/ES/2015,20.65015,-98.64834,22.29,24.15,24.12,Pemex,Carretera Federal México-Tampico,Colonia los Pinos (El Crucero),,Zacualtipán de Ángeles,Hidalgo,MX-HID,43200
7230,SERVICIOS GASEROS DEL GOLFO SA DE CV ,PL/3342/EXP/ES/2015,16.55448,-94.62075,22.06,22.79,23.19,Pemex,MEX 190,,,Santiago Niltepec,Oaxaca,MX-OAX,
7231,GASOLINERA PERICOS S. DE R.L. DE C.V.,PL/4276/EXP/ES/2015,25.08183,-107.6992,21.99,23.99,25.49,,Calle Reforma,,,Mocorito,Sinaloa,MX-SIN,
7232,ESTACION DE SERVICIO B & B S.A.P.I. DE C.V.,PL/4453/EXP/ES/2015,18.54968,-99.60956,23.64,24.79,24.89,,Avenida de los Plateros,,,Taxco de Alarcón,Guerrero,MX-GRO,40220
7233,"AUTOSERVICIO JOCARAN DE PROGRESO, S.A DE C.V.",PL/3911/EXP/ES/2015,20.15613,-99.18508,20.09,21.99,21.79,,,Juandhó,,Tetepango,Hidalgo,MX-HID,42764
7234,"MAGALLANES VILLAHERMOSA, S.A. DE C.V.",PL/3761/EXP/ES/2015,17.99328,-92.9435,20.49,22.19,21.99,Pemex,Calle Aries,,Villahermosa,Centro,Tabasco,MX-TAB,86050
7235,"Estación de Servicios Las Palmas, S.A. de C.V.",PL/4464/EXP/ES/2015,21.10391,-89.62537,21.99,23.29,23.79,,Calle Tuxpan,,,Mérida,Yucatán,MX-YUC,97310
7236,COMBUSTIBLES Y SERVICIOS LOMAS LA SALLE SA DE CV,PL/4036/EXP/ES/2015,28.62518,-106.1046,21.57,24.09,23.99,Gasolinera Promesa de Dios E06120,Avenida Instituto Politécnico Nacional,,Chihuahua,Municipio de Chihuahua,Chihuahua,MX-CHH,31236
7237,GASOLINERA LA CIBELES SA DE CV,PL/4361/EXP/ES/2015,14.92134,-92.25538,20.98,22.19,22.99,,31 Calle Poniente,,Tapachula,Tapachula,Chiapas,MX-CHP,307000
7238,GRUPO GILGA S.A. DE C.V.,PL/3562/EXP/ES/2015,19.1946,-96.1423,20.49,22.09,22.09,Pemex,Avenida Ignacio Allende,,Veracruz,Municipio de Veracruz,Veracruz,MX-VER,91700
7239,REYES CHAPARRO DURAN,PL/3978/EXP/ES/2015,26.08448,-106.9473,24.63,24.99,25.97,Pemex E08574,Carretera Hidalgo del Parral-Guadalupe y Calvo,El Ocote,,Guadalupe y Calvo,Chihuahua,MX-CHH,
7240,JACOBO DYCK HAM,PL/3370/EXP/ES/2015,29.96316,-106.2162,22.35,23.37142058923129,24.99,,Entrada Colonia Valle de la Esperanza,El Álamo,,Ahumada,Chihuahua,MX-CHH,
7241,"ESTACION DE SERVICIO MARAVEG, S.A. DE C.V.",PL/4041/EXP/ES/2015,21.13196,-86.91137,22.64,23.79,24.19,,Avenida López Portillo,,Cancún,Benito Juárez,Quintana Roo,MX-ROO,77539
7242,Inmobiliaria Mido S.A. de C.V.,PL/3914/EXP/ES/2015,14.89108,-92.19138,20.4,21.3,21.6,,,,,Tuxtla Chico,Chiapas,MX-CHP,
7243,SERVICIO BONAR S.A. DE C.V.,PL/3736/EXP/ES/2015,19.30311,-99.14667,21.99,23.99,22.937577935115712,G500,Calzada de Tlalpan,,,,Ciudad de México,MX-CMX,04650
7244,"SERVICIO LARRAGA, S.A. DE C.V.",PL/4763/EXP/ES/2015,22.39883,-97.93751,20.5,23.37142058923129,22.937577935115712,,Calle Vicente Guerrero,,,Altamira,Tamaulipas,MX-TAM,89600
7245,GASOLINERA Y SERVICIOS AGUILAR SA DE CV,PL/4811/EXP/ES/2015,24.66733,-107.6692,21.84,20.0,25.29,,SIN 306,Plan de Ayala ( El Zanjón ),,Navolato,Sinaloa,MX-SIN,
7246,SHAMROCK COMERCIALIZADORA DE HIDROCARBUROS Y PETROLIFEROS S.A. DE C.V.,PL/4689/EXP/ES/2015,24.20939,-98.48444,21.65,23.37142058923129,23.3,Pemex,Carretera Matamoros-Ciudad Victoria,,,Jiménez,Tamaulipas,MX-TAM,
7247,"Servicio Sierra Hermanos, S.A. De C.V.",PL/3259/EXP/ES/2015,22.49052,-105.2303,21.79,23.69,23.39,,,,,Acaponeta,Nayarit,MX-NAY,
7248,"Centro Gasolinero Animas, S.A. de C.V.",PL/4091/EXP/ES/2015,20.84443,-97.47417,22.24,23.69,23.69,,,Palma Alta,,Tihuatlán,Veracruz,MX-VER,
7249,LAS GRANJAS S.A. DE C.V.,PL/3548/EXP/ES/2015,19.13703,-96.17906,20.29,21.99,22.89,Pemex,Calle Adalberto Tejeda,,,Municipio de Veracruz,Veracruz,MX-VER,91726
7250,GILBERTO HERNANDEZ VEGA,PL/4720/EXP/ES/2015,30.41407,-107.9114,22.3,23.37142058923129,22.937577935115712,Pemex E01230,Calle 20 De Noviembre,,Nuevo Casas Grandes,Nuevo Casas Grandes,Chihuahua,MX-CHH,31700
7251,AUTO SERVICIO NENETZINTLA SA DE CV,PL/3891/EXP/ES/2015,19.03241,-97.99554,19.88,21.69,20.85,Pemex,Carretera Federal Puebla-Tehuacán,,,Amozoc,Puebla,MX-PUE,72980
7252,COMBUSTIBLES Y SERVICIOS DE TEPEXI S. A. DE C. V.,PL/3842/EXP/ES/2015,18.5914,-97.55117,21.16,22.75,22.59,,,,,Tepanco de López,Puebla,MX-PUE,
7253,"EUROPITS, SA DE CV",PL/3504/EXP/ES/2015,22.34524,-100.7977,21.99,24.09,24.29,Pemex,Carretera Matehuala-San Luis Potosí,,,Soledad de Graciano Sánchez,San Luis Potosí,MX-SLP,
7254,MEGA GASOLINERAS S.A DE C.V,PL/3425/EXP/ES/2015,21.1386,-101.6653,21.99,24.99,22.99,,Calle Juan de la Serna,,León,León,Guanajuato,MX-GUA,37227
7255,Gasolinera Tuxpan S.A. de C.V.,PL/3696/EXP/ES/2015,20.9438,-97.38614,21.8,23.29,22.937577935115712,,Boulevard Independencia,,Túxpam,Tuxpan,Veracruz,MX-VER,92800
7256,Multiservicios 511 SA de CV,PL/3788/EXP/ES/2015,20.6133,-103.4311,22.59,24.79,25.89,Pemex,Prolongación La Calma,,,Zapopan,Jalisco,MX-JAL,45028
7257,JORGE FLORES MEDINA,PL/3635/EXP/ES/2015,22.74915,-102.501,22.05,23.37142058923129,23.09,Pemex,Avenida Secretaría de la Defensa Nacional,,Guadalupe,Guadalupe,Zacatecas,MX-ZAC,98615
7258,SERVICIO GOAM S A DE C V,PL/4706/EXP/ES/2015,19.97525,-102.2853,22.89,24.39,24.43,,Avenida Virrey de Mendoza Oriente,,Zamora,Zamora,Michoacán,MX-MIC,59669
7259,"Estación de Servicios Poniente, S.A. de C.V.",PL/4028/EXP/ES/2015,20.99175,-89.65149,21.99,23.29,22.937577935115712,Pemex,Calle 21,,Mérida,Mérida,Yucatán,MX-YUC,97227
7260,GASOLINERA EL COLUMPIO S.A. DE C.V.,PL/4760/EXP/ES/2015,19.04586,-102.0863,23.43,25.13,24.57,,Carapan - Playa Azul,,,Múgica,Michoacán,MX-MIC,61760
7261,SERVICIO LIBRAMIENTO NORTE S. A. DE C. V.,PL/3333/EXP/ES/2015,21.17387,-101.663,22.59,25.09,23.05,Pemex,Boulevard Libramiento José María Morelos,,León,León,Guanajuato,MX-GUA,37207
7262,CONFIAMEX GASOLINERAS SA DE CV,PL/4364/EXP/ES/2015,25.5542,-103.4232,21.25,24.5,22.937577935115712,,Calle Vicente Suárez,,Torreón,Torreón,Coahuila,MX-COA,27010
7263,MULTISERVICIOS GASOLINEROS LUNA SA DE CV,PL/3733/EXP/ES/2015,20.43856,-103.5262,21.39,24.49,23.45,,Autopista Guadalajara - Colima,,,Acatlán de Juárez,Jalisco,MX-JAL,45315
7264,JOSE ANTONIO VAQUERA PROA,PL/4884/EXP/ES/2015,24.44685,-104.1182,21.59,23.93,23.5,,José Ramón Valdez,,,Guadalupe Victoria,Durango,MX-DUR,
7265,ENRIQUE ARTURO TORRES MANRIQUEZ,PL/3963/EXP/ES/2015,32.19914,-114.9995,19.99,23.37142058923129,20.99,,Avenida Argentina,,,,Baja California,MX-BCN,83500
7266,GASOLINERA VALLES DE ZIMATLAN SA DE CV,PL/4511/EXP/ES/2015,16.84964,-96.78824,22.15,23.95,23.95,,,,,Zimatlán de Álvarez,Oaxaca,MX-OAX,71200
7267,"COMBUSTIBLES DE YUCATAN, S.A. DE C.V.",PL/4019/EXP/ES/2015,21.01117,-89.65365,21.99,23.29,22.937577935115712,Gulf,Avenida Mérida 2000,,Mérida,Mérida,Yucatán,MX-YUC,97206
7268,"GRUPO FERCHE, S.A. DE C.V.",PL/3981/EXP/ES/2015,20.96458,-97.4049,22.24,23.69,23.89,,Avenida Adolfo López Mateos - Libramiento de Túxpam,,Túxpam,Tuxpan,Veracruz,MX-VER,92800
7269,"BARBARA CARRETE RINCON, S.A. DE C.V.",PL/3447/EXP/ES/2015,25.95376,-105.3645,22.55,24.66,22.937577935115712,,Calle 20 de Noviembre,,,El Oro,Durango,MX-DUR,
7270,COMBURED SA DE CV,PL/4409/EXP/ES/2015,22.46636,-100.6678,21.94,23.37142058923129,23.39,,Carretera Villa Hidalgo,,,Villa Hidalgo,San Luis Potosí,MX-SLP,
7271,NOVOGAS TLALOC SA DE CV,PL/3430/EXP/ES/2015,20.6301,-100.407,20.79,22.99,22.69,,Calle Condominio Tamayo,,Santiago de Querétaro,Municipio de Querétaro,Querétaro,MX-QUE,76125
7272,SERVICIO VALLE NACIONAL SA DE CV,PL/3465/EXP/ES/2015,18.1128,-96.1351,21.19,23.35,23.25,,Carretera Buenavista-Tuxtepec,Colonia Víctor Bravo Ahuja (Segunda Etapa),Tuxtepec,San Juan Bautista Tuxtepec,Oaxaca,MX-OAX,68310
7273,Servicios Plaza del Norte SA de CV,PL/3666/EXP/ES/2015,20.64403,-100.4314,21.27,23.47,22.98,Scotiabank,Avenida 5 de Febrero,,Santiago de Querétaro,Municipio de Querétaro,Querétaro,MX-QUE,76120
7274,PEDRO TOQUERO GUTIERREZ,PL/4477/EXP/ES/2015,26.4031,-105.3893,22.55,24.66,24.66,Pemex E02187,Calle Carretera Panamericana,,,Ocampo,Durango,MX-DUR,
7275,"SERVICIO BARRANCOS, S.A. DE C.V.",PL/4945/EXP/ES/2015,24.74837,-107.4283,21.79,23.99,22.937577935115712,PEMEX,Benjamín Hill,,Culiacán,Culiacán,Sinaloa,MX-SIN,80189
7276,FELIPE SIMON OLVERA CASTELAN,PL/4870/EXP/ES/2015,20.0002,-98.3003,21.18,22.98,22.67,Pemex,Cuautepec - San Lorenzo Sayula - E. C. (El Ocote - Apan),Los Encinos,,Cuautepec de Hinojosa,Hidalgo,MX-HID,43740
7277,SERVICIO ALTAMIRANO SA DE CV,PL/4947/EXP/ES/2015,31.73602,-106.4251,16.79,18.99,22.937577935115712,Pemex E08486,Avenida Panamericana,,Ciudad Juárez,Municipio de Juárez,Chihuahua,MX-CHH,32320
7278,"COMBUSTIBLES GASOSUR, S.A. DE C.V.",PL/4377/EXP/ES/2015,17.57477,-99.51319,22.55,23.89,23.89,Pemex,Boulevard Vicente Guerrero,,Chilpancingo,Chilpancingo de los Bravo,Guerrero,MX-GRO,39010
7279,SUMINISTROS ENERGETICOS 57 SA DE CV,PL/3925/EXP/ES/2015,27.87247,-101.1355,23.19,25.39,24.59,,Avenida Catarino Ramos,,Sabinas,Sabinas,Coahuila,MX-COA,26740
7280,SERVICIO SOL S.A. DE C.V.,PL/3609/EXP/ES/2015,28.4164,-106.8536,22.78,23.98,24.28,,AVENIDA JOSÉ MARÍA MORELOS,,Cuauhtémoc,Cuauhtémoc,Chihuahua,MX-CHH,31500
7281,"OPERADORA GASOIL, S.A. DE C.V.",PL/4923/EXP/ES/2015,19.35486,-99.15197,22.99,24.99,22.937577935115712,Pemex Xicoténcatl,Avenida División del Norte,,,,Ciudad de México,MX-CMX,04120
7282,GUILLERMO ANAYA GUTIERREZ,PL/3781/EXP/ES/2015,20.9361,-101.2397,20.6,23.4,22.25,,Carretera Guanajuato-Juventino Rosas,,Guanajuato,Municipio de Guanajuato,Guanajuato,MX-GUA,36228
7283,COMBUSTIBLES Y ALIMENTOS GONELI SA DE CV,PL/4512/EXP/ES/2015,25.87063,-97.56287,18.0,20.49,22.937577935115712,,Calle San Francisco,,Matamoros,Municipio de Matamoros,Tamaulipas,MX-TAM,87313
7284,SERVIGILGA S.A. DE C.V.,PL/3495/EXP/ES/2015,19.14099,-96.11885,21.09,23.05,22.99,,Calle Heriberto Jara Corona,,,Boca del Río,Veracruz,MX-VER,94298
7285,"Fonatur Tren Maya, S. A. de C. V.",PL/4634/EXP/ES/2015,21.54313,-105.2929,22.99,23.37142058923129,23.89,,Florencia,,,San Blas,Nayarit,MX-NAY,63774
7286,SERVICIO OPTIMO EXPRESS S.A. DE C.V.,PL/4887/EXP/ES/2015,19.02214,-97.96864,20.19,22.19,21.89,PEMEX 4503,Carretera Federal Puebla-Tehuacán,,,Acajete,Puebla,MX-PUE,
7287,Grupo Inovasión S.A. de C.V. ,PL/4910/EXP/ES/2015,19.05823,-98.32009,21.35,23.35,22.8,Pemex,Carretera San Nicolás de los Ranchos - Cholula,,,San Pedro Cholula,Puebla,MX-PUE,72762
7288,GAS DIAMANTE 2 S.A. DE C.V.,PL/3391/EXP/ES/2015,24.08938,-100.3838,21.57,23.72,23.13,Pemex,Carretera Saltillo-Matehuala,,,Doctor Arroyo,Nuevo León,MX-NLE,
7289,serviplus gasolinero s.a. de c.v.,PL/4215/EXP/ES/2015,18.06851,-93.18256,20.05,21.9,22.27,,Boulevard Periférico,,,Cunduacán,Tabasco,MX-TAB,86690
7290,"SERVICIO OLLIVIER RICO, S.A. DE C.V",PL/3392/EXP/ES/2015,30.41587,-107.8996,22.2,23.37142058923129,23.3,Pemex E01233,Avenida Tecnológico,,Nuevo Casas Grandes,Nuevo Casas Grandes,Chihuahua,MX-CHH,31700
7291,COMBUSTIBLES JUAN PABLO II SA DE CV,PL/3860/EXP/ES/2015,28.64488,-106.0147,21.18,23.58,23.99,,Boulevard Juan Pablo II,,Chihuahua,Municipio de Chihuahua,Chihuahua,MX-CHH,31390
7292,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,PL/4638/EXP/ES/2015,32.28868,-115.0972,21.67,22.97,22.59,,Catorceava,,,,Baja California,MX-BCN,21720
7293,GRUPO GASOLINERO ALCI SA DE CV,PL/3862/EXP/ES/2015,20.88401,-102.7124,21.7,23.8,22.9,Pemex,Carretera Tepatitlán-San Juan de los Lagos,Plateros,Tepatitlán,Tepatitlán de Morelos,Jalisco,MX-JAL,47635
7294,"SERVICIO GARMAN QUERETARO, S.A. DE C.V.",PL/3742/EXP/ES/2015,20.56229,-100.2382,21.07,23.22,22.35,Pemex,Supercarretera Queretaro-México,,,El Marqués,Querétaro,MX-QUE,76246
7295,"Estación de Servicios Las Palmas, S.A. de C.V.",PL/4461/EXP/ES/2015,20.89605,-89.5107,21.99,23.29,23.79,,MEX 184,,,Acanceh,Yucatán,MX-YUC,
7296,SERVICIO AYUTLA SA DE CV,PL/3885/EXP/ES/2015,25.6608,-100.3009,22.94,25.14,22.937577935115712,Gulf,Calle Ayutla,,Monterrey,Monterrey,Nuevo León,MX-NLE,64700
7297,"SERVICO ARCO VIAL, S.A. DE C.V.",PL/3399/EXP/ES/2015,25.7044,-100.3318,21.98,25.09,22.937577935115712,Pemex,Calle Venustiano Carranza,,Monterrey,Monterrey,Nuevo León,MX-NLE,64488
